external_source,external_id,category_code,product_name,brand,description,price,currency,stock_status,image_preview,thumbnail_url,local_image_path,source_url,use_product,mood_code
IKEA,295.300.42,BALCONY_OUTDOOR,ASKHOLMEN 아스크홀멘 야외 게이트레그 테이블+의자+4 - 접이식 다크브라운/프뢰쇤/두브홀멘 베이지,IKEA,"ASKHOLMEN 아스크홀멘 야외 게이트레그 테이블+의자+4 - 접이식 다크브라운/프뢰쇤/두브홀멘 베이지. 더 지속가능한 출처에서 공급받은 튼튼하고 재생가능한 아카시아 나무를 사용해 제작했습니다. 두 개의 접이식 상판이 있어 크기를 조절할 수 있고 테이블 주위에 2~4명까지 앉을 수 있어요. 모서리가 둥글어서 테이블 주위에 편하게 둘러앉을 수 있고, 스툴을 더 놓으면 더 많은 사람들이 앉을 수 있어요. 반투명 스테인으로 마감처리하여 내구성을 높이고 나무 고유의 느낌을 살렸습니다. 실외용으로만 사용할 것을 권장합니다. 2-4인용.",368200,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/askholmen-gateleg-table-4-chairs-outdoor-foldable-dark-brown-froesoen-duvholmen-beige__1249800_pe923520_s5.jpg,output_balcony\images\295.300.42.jpg,https://www.ikea.com/kr/ko/p/askholmen-gateleg-table-4-chairs-outdoor-foldable-dark-brown-froesoen-duvholmen-beige-s29530042/,검토,
IKEA,695.798.66,BALCONY_OUTDOOR,ASKHOLMEN 아스크홀멘 야외 게이트레그 테이블+의자+4 - 접이식 다크브라운/쿠다르나 라이트그레이베이지,IKEA,ASKHOLMEN 아스크홀멘 야외 게이트레그 테이블+의자+4 - 접이식 다크브라운/쿠다르나 라이트그레이베이지.,340200,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/askholmen-gateleg-table-4-chairs-outdoor-foldable-dark-brown-kuddarna-light-grey-beige__1380040_pe961597_s5.jpg,output_balcony\images\695.798.66.jpg,https://www.ikea.com/kr/ko/p/askholmen-gateleg-table-4-chairs-outdoor-foldable-dark-brown-kuddarna-light-grey-beige-s69579866/,검토,
IKEA,495.762.65,BALCONY_OUTDOOR,ASKHOLMEN 아스크홀멘 야외 게이트레그 테이블+의자+4 - 접이식 다크브라운/클뢰산 다크블루,IKEA,ASKHOLMEN 아스크홀멘 야외 게이트레그 테이블+의자+4 - 접이식 다크브라운/클뢰산 다크블루.,340200,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/askholmen-gateleg-table-4-chairs-outdoor-foldable-dark-brown-kloesan-dark-blue__1381192_pe961773_s5.jpg,output_balcony\images\495.762.65.jpg,https://www.ikea.com/kr/ko/p/askholmen-gateleg-table-4-chairs-outdoor-foldable-dark-brown-kloesan-dark-blue-s49576265/,검토,
IKEA,706.120.30,BALCONY_OUTDOOR,STJÄRNANIS 셰르나니스 화분 - 실외용 아카시아나무 75x27 cm,IKEA,STJÄRNANIS 셰르나니스 화분 - 실외용 아카시아나무 75x27 cm. 하단에 플라스틱 인서트가 있어서 바닥으로 물이 새는 것을 막아줍니다. 2개의 화분 위에 1개의 화분을 쌓아 올려 연결할 수 있으므로 나만의 정원을 가로로 확장하며 개성 있는 스타일로 구성해보세요. 반투명 스테인으로 마감처리하여 내구성을 높이고 나무 고유의 느낌을 살렸습니다. 아카시아 나무 소재로 단단하고 내구성이 뛰어나서 야외에서도 마음 놓고 사용할 수 있습니 다. 실외에서만 사용하세요. NÄMMARÖ 넴마뢰 야외용 가구 시리즈와 색상이 잘 어울립니다.,49900,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/stjaernanis-flower-box-outdoor-acacia__1369990_pe958426_s5.jpg,output_balcony\images\706.120.30.jpg,https://www.ikea.com/kr/ko/p/stjaernanis-flower-box-outdoor-acacia-70612030/,검토,
IKEA,306.191.99,BALCONY_OUTDOOR,SOLVINDEN 솔빈덴 LED태양광그라운드스틱 - 실외용 다크그린,IKEA,"SOLVINDEN 솔빈덴 LED태양광그라운드스틱 - 실외용 다크그린. 세련되고 깔끔한 디자인으로, 태양광 패널이 구형 돔 뒤에 숨겨져 있습니다. 어두워지면 자동으로 켜지고 밝아지면 자동으로 꺼지는 조명입니다. 높이 조절 기능을 통해 원하는 곳에 딱 맞는 높이로 조명을 비출 수 있습니다. 장식효과가 뛰어난 조명입니다 전선과 플러그가 필요하지 않아서 어디에서든 사용할 수 있습니다. 제품에 맞는 배터리만 사용하세요. 오래된 배터리와 새 배터리를 함께 사용하지 마세요.",19900,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/solvinden-led-solar-powered-ground-stick-outdoor-dark-green__1450899_pe990492_s5.jpg,output_balcony\images\306.191.99.jpg,https://www.ikea.com/kr/ko/p/solvinden-led-solar-powered-ground-stick-outdoor-dark-green-30619199/,검토,
IKEA,002.428.91,BALCONY_OUTDOOR,JÄLL 옐 실내외건조대 - 화이트,IKEA,JÄLL 옐 실내외건조대 - 화이트. 접어서 보관하세요. 실내외 어디에서나 사용할 수 있습니다. 건조 용량: 6 미터.,10000,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/jaell-drying-rack-in-outdoor-white__0710881_pe727821_s5.jpg,output_balcony\images\002.428.91.jpg,https://www.ikea.com/kr/ko/p/jaell-drying-rack-in-outdoor-white-00242891/,검토,
IKEA,005.103.51,BALCONY_OUTDOOR,NÄMMARÖ 넴마뢰 야외용 모듈식 소파용 시트 섹션 - 라이트 스테인 브라운 63x63 cm,IKEA,"NÄMMARÖ 넴마뢰 야외용 모듈식 소파용 시트 섹션 - 라이트 스테인 브라운 63x63 cm. 다양한 크기와 색상, 패턴의 디자인 쿠션을 더해서 더욱 편안하고 개성 넘치는 소파를 만들어보세요. 아카시아 나무는 섬유질 밀도가 높아 가구의 내구성을 높여줍니다. NÄMMARÖ 넴마뢰 시리즈의 야외용 가구를 원하는 대로 조합해서 친구나 가족과 맛있는 음식을 먹고, 휴식을 취하고, 좋은 시간을 보낼 수 있는 야외 공간을 만들어 보세요. 이 시리즈는 유행을 타지 않는 디자인 덕분에 어떤 환경에 놓아도 잘 어울려요.",64900,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/naemmaroe-seat-sec-for-modular-sofa-outdoor-light-brown-stained__1138748_pe880048_s5.jpg,output_balcony\images\005.103.51.jpg,https://www.ikea.com/kr/ko/p/naemmaroe-seat-sec-for-modular-sofa-outdoor-light-brown-stained-00510351/,검토,
IKEA,595.290.99,BALCONY_OUTDOOR,ASKHOLMEN 아스크홀멘 야외테이블+접이식의자2 - 다크브라운 60x62 cm,IKEA,ASKHOLMEN 아스크홀멘 야외테이블+접이식의자2 - 다크브라운 60x62 cm. 더 지속가능한 출처에서 공급받은 튼튼하고 재생가능한 아카시아 나무를 사용해 제작했습니다. 테이블과 의자를 납작하게 접을 수 있어서 공간을 거의 차지하지 않습니다. 쿠션을 올려놓으면 더 편안하게 앉아 있을 수 있어요. 반투명 스테인으로 마감처리하여 내구성을 높이고 나무 고유의 느낌을 살렸습니다. 2인용. 실외용으로만 사용할 것을 권장합니다. 쿠션은 별도 판매입니다.,124700,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/askholmen-table-and-2-folding-chairs-outdoor-dark-brown__1249783_pe923503_s5.jpg,output_balcony\images\595.290.99.jpg,https://www.ikea.com/kr/ko/p/askholmen-table-and-2-folding-chairs-outdoor-dark-brown-s59529099/,검토,
IKEA,695.299.42,BALCONY_OUTDOOR,ASKHOLMEN 아스크홀멘 야외테이블+접이식의자2 - 다크브라운/프뢰쇤/두브홀멘 베이지 60x62 cm,IKEA,"ASKHOLMEN 아스크홀멘 야외테이블+접이식의자2 - 다크브라운/프뢰쇤/두브홀멘 베이지 60x62 cm. 양면 사용이 가능한 쿠션으로 앞뒤로 번갈아 사용하면 훨씬 더 오래 사용할 수 있습니다. 테이블과 의자를 납작하게 접을 수 있어서 공간을 거의 차지하지 않습니다. 반투명 스테인으로 마감처리하여 내구성을 높이고 나무 고유의 느낌을 살렸습니다. 쿠션 1개 포함. 구성: 테이블 (L70cm, W44cm, H71cm), 의자 (W36cm, D49cm, 시트W36cm, 시트D30cm, 시트H46cm, H87cm)",154500,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/askholmen-table-2-folding-chairs-outdoor-dark-brown-froesoen-duvholmen-beige__1249791_pe923511_s5.jpg,output_balcony\images\695.299.42.jpg,https://www.ikea.com/kr/ko/p/askholmen-table-2-folding-chairs-outdoor-dark-brown-froesoen-duvholmen-beige-s69529942/,검토,
IKEA,495.760.53,BALCONY_OUTDOOR,ASKHOLMEN 아스크홀멘 야외테이블+접이식의자2 - 다크브라운/쿠다르나 라이트그레이베이지 60x62 cm,IKEA,ASKHOLMEN 아스크홀멘 야외테이블+접이식의자2 - 다크브라운/쿠다르나 라이트그레이베이지 60x62 cm.,140500,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/askholmen-table-2-folding-chairs-outdoor-dark-brown-kuddarna-light-grey-beige__1380039_pe961599_s5.jpg,output_balcony\images\495.760.53.jpg,https://www.ikea.com/kr/ko/p/askholmen-table-2-folding-chairs-outdoor-dark-brown-kuddarna-light-grey-beige-s49576053/,검토,
IKEA,195.762.76,BALCONY_OUTDOOR,ASKHOLMEN 아스크홀멘 야외테이블+접이식의자2 - 접이식 다크브라운/클뢰산 다크블루 60x62 cm,IKEA,ASKHOLMEN 아스크홀멘 야외테이블+접이식의자2 - 접이식 다크브라운/클뢰산 다크블루 60x62 cm.,140500,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/askholmen-table-2-folding-chairs-outdoor-foldable-dark-brown-kloesan-dark-blue__1381181_pe961779_s5.jpg,output_balcony\images\195.762.76.jpg,https://www.ikea.com/kr/ko/p/askholmen-table-2-folding-chairs-outdoor-foldable-dark-brown-kloesan-dark-blue-s19576276/,검토,
IKEA,305.320.02,BALCONY_OUTDOOR,FEJAN 페얀 야외테이블 - 라이트그린 50x44 cm,IKEA,FEJAN 페얀 야외테이블 - 라이트그린 50x44 cm. 파우더코팅 스틸로 제작되어 내구성이 좋고 관리가 편합니다. 이 야외가구의 소재는 관리하는 데 거의 손이 가지 않아요.,20000,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/fejan-table-outdoor-light-green__1126374_pe875709_s5.jpg,output_balcony\images\305.320.02.jpg,https://www.ikea.com/kr/ko/p/fejan-table-outdoor-light-green-30532002/,검토,
IKEA,204.872.17,BALCONY_OUTDOOR,FEJAN 페얀 야외테이블 - 화이트 50x44 cm,IKEA,"FEJAN 페얀 야외테이블 - 화이트 50x44 cm. 파우더코팅 스틸로 제작되어 내구성이 좋고 관리가 편합니다. 이 야외가구의 소재는 관리하는 데 거의 손이 가지 않아요. 가정에서 사용할 수 있도록 검사를 마쳤으며 EN 581의 내구성 및 안전성 기준에 부합하는 제품입니다. ADDE 아데, FEJAN 페얀, TORPARÖ 토르파뢰, TÄRNÖ 테르뇌, ASKHOLMEN 아스크홀멘, SALTHOLMEN 살톨멘 의자에 잘 맞습니다. 실외용으로만 사용할 것을 권장합니다.",20000,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/fejan-table-outdoor-white__1035316_pe838042_s5.jpg,output_balcony\images\204.872.17.jpg,https://www.ikea.com/kr/ko/p/fejan-table-outdoor-white-20487217/,검토,
IKEA,705.320.00,BALCONY_OUTDOOR,FEJAN 페얀 야외테이블 - 옐로 50x44 cm,IKEA,"FEJAN 페얀 야외테이블 - 옐로 50x44 cm. 파우더코팅 스틸로 제작되어 내구성이 좋고 관리가 편합니다. 이 야외가구의 소재는 관리하는 데 거의 손이 가지 않아요. ADDE 아데, FEJAN 페얀, TORPARÖ 토르파뢰, TÄRNÖ 테르뇌, ASKHOLMEN 아스크홀멘, SALTHOLMEN 살톨멘 의자에 잘 맞습니다.",20000,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/fejan-table-outdoor-yellow__1126378_pe875713_s5.jpg,output_balcony\images\705.320.00.jpg,https://www.ikea.com/kr/ko/p/fejan-table-outdoor-yellow-70532000/,검토,
IKEA,105.319.99,BALCONY_OUTDOOR,FEJAN 페얀 야외테이블 - 그레이 50x44 cm,IKEA,"FEJAN 페얀 야외테이블 - 그레이 50x44 cm. 파우더코팅 스틸로 제작되어 내구성이 좋고 관리가 편합니다. 이 야외가구의 소재는 관리하는 데 거의 손이 가지 않아요. ADDE 아데, FEJAN 페얀, TORPARÖ 토르파뢰, TÄRNÖ 테르뇌, ASKHOLMEN 아스크홀멘, SALTHOLMEN 살톨멘 의자에 잘 맞습니다.",20000,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/fejan-table-outdoor-grey__1126370_pe875705_s5.jpg,output_balcony\images\105.319.99.jpg,https://www.ikea.com/kr/ko/p/fejan-table-outdoor-grey-10531999/,검토,
IKEA,906.193.80,BALCONY_OUTDOOR,SOLVINDEN 솔빈덴 LED 장식용 탁상스탠드 - 태양열 스트라이프/실외용 라이트그린,IKEA,SOLVINDEN 솔빈덴 LED 장식용 탁상스탠드 - 태양열 스트라이프/실외용 라이트그린. 장식효과가 뛰어난 조명입니다 전선과 플러그가 필요하지 않아서 어디에서든 사용할 수 있습니다. 태양전지가 햇빛을 에너지로 바꿔줘서 따로 전기를 연결할 필요가 없어요. 태양 에너지로 작동하는 조명은 낮 동안 충전되어 어두워지면 자동으로 불이 켜집니다. 실내외 겸용 제품입니다. 제품에 맞는 배터리만 사용하세요. 오래된 배터리와 새 배터리를 함께 사용하지 마세요.,16900,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/solvinden-led-decorative-table-lamp-solar-powered-stripe-outdoor-light-green__1450823_pe990441_s5.jpg,output_balcony\images\906.193.80.jpg,https://www.ikea.com/kr/ko/p/solvinden-led-decorative-table-lamp-solar-powered-stripe-outdoor-light-green-90619380/,검토,
